# Planes
# center_x center_y center_z normal_x normal_y normal_z
-5.546520 6.773325 -2.107074 -0.073114 0.022595 0.997068
-3.417574 2.916618 -1.907689 0.000613 0.038980 0.999240
-0.972274 1.025005 -1.729518 0.015251 0.036207 0.999228
-0.766476 -0.924691 -1.763971 0.066528 -0.034171 0.997199
0.900843 -2.743395 -1.780640 0.024773 0.112874 0.993300
11.018983 11.257199 -1.819950 0.019163 -0.021096 0.999594
-3.693481 6.608188 -2.132435 -0.082738 0.023326 0.996298
-0.973449 3.067123 -1.905222 -0.006383 0.084324 0.996418
0.660083 0.854605 -1.784614 0.093047 0.070725 0.993147
1.339009 -0.992158 -1.819455 0.082975 -0.035089 0.995934
2.657181 -2.804565 -1.721743 -0.044228 0.152094 0.987376
7.002564 -2.271199 -1.732683 -0.161906 0.601616 0.782205
3.264208 -0.581129 -1.845118 -0.007080 -0.025988 0.999637
36.907467 -3.247152 -1.311544 -0.011031 -0.008687 0.999901
11.619783 7.027630 -1.397561 0.238609 0.059108 0.969315
1.502740 5.091041 -1.962250 -0.100539 0.024436 0.994633
2.918593 1.151751 -1.815623 -0.001091 0.037010 0.999314
5.381944 -1.129828 -1.764508 -0.023836 0.019657 0.999523
40.973255 4.933655 -1.613742 0.001878 0.048929 0.998800
40.889393 7.005810 -1.683600 -0.007555 0.003704 0.999965
4.887041 0.936336 -1.790948 -0.009632 0.033478 0.999393
35.220707 -1.164653 -1.413853 -0.153053 0.131103 0.979483
18.990187 33.083607 -3.627109 0.033524 0.034660 0.998837
4.992045 2.982840 -1.895687 -0.007700 0.059487 0.998199
7.122455 1.116684 -1.721622 -0.040185 0.076629 0.996249
7.378294 -1.137039 -1.738984 0.003606 -0.030833 0.999518
34.999397 -2.887292 -1.349136 -0.060252 0.041669 0.997313
12.697644 8.913418 -1.746083 0.162241 0.027008 0.986382
8.952071 0.948944 -1.734282 0.007714 0.039409 0.999193
8.973136 -0.904810 -1.741273 0.018104 -0.000826 0.999836
19.315594 29.010406 -3.491024 0.029194 -0.010807 0.999515
12.791580 6.931360 -1.693453 0.186155 0.026902 0.982152
7.065106 2.984910 -1.868949 -0.012799 0.059416 0.998151
38.866112 0.980174 -1.547887 0.003974 -0.025950 0.999655
12.936978 11.017939 -1.850769 0.016094 -0.006766 0.999848
12.890518 5.133426 -1.769385 0.076565 -0.082849 0.993617
9.027539 4.811521 -1.909406 -0.009059 0.005101 0.999946
11.164326 0.925978 -1.715423 -0.033648 0.015164 0.999319
11.228561 -1.003979 -1.715993 -0.009632 -0.008983 0.999913
37.115906 4.990147 -1.623663 0.006549 0.050995 0.998677
14.845935 11.074891 -1.831195 -0.025198 0.003871 0.999675
10.952130 2.850767 -1.790698 -0.033093 0.044887 0.998444
13.481330 -1.007614 -1.672238 -0.013935 -0.002625 0.999899
15.130051 -1.140138 -1.629303 -0.009297 0.060556 0.998122
14.871411 8.834074 -1.828497 -0.014501 0.014239 0.999793
13.179460 1.021730 -1.673924 -0.049401 0.004776 0.998768
32.911480 -2.917099 -1.405601 -0.020621 0.115286 0.993118
34.886833 4.973291 -1.626179 -0.003421 0.041838 0.999119
19.089844 6.887889 -1.523766 0.255309 0.018180 0.966689
16.975098 6.552122 -1.614294 0.232187 0.092586 -0.968255
12.997721 2.995559 -1.761189 -0.016668 0.045205 0.998839
21.010536 10.878567 -1.789658 0.017395 0.005678 0.999833
14.966472 1.096392 -1.662609 0.016725 0.008247 0.999826
19.053936 -4.878616 -1.480633 0.004215 0.018412 0.999822
15.130316 2.994627 -1.725730 -0.008575 0.036744 0.999288
17.146708 -1.017891 -1.624853 0.005690 0.015828 0.999859
32.865200 4.951538 -1.635488 -0.004876 0.043289 0.999051
25.703712 -7.545712 -1.532654 -0.220973 0.835812 -0.502583
30.893612 -2.924568 -1.432267 -0.008778 0.105526 0.994378
32.912292 -0.952138 -1.545667 -0.007259 0.042759 0.999059
17.059179 5.041496 -1.747280 0.049207 0.016003 -0.998660
17.147663 1.037748 -1.628777 -0.002649 -0.000340 0.999996
19.050230 -3.049666 -1.553431 0.010908 -0.036322 -0.999281
21.023375 -4.883073 -1.475599 -0.014659 0.005741 0.999876
16.964846 2.734160 -1.682600 -0.020747 0.040140 0.998979
19.091055 -0.664981 -1.603709 -0.012402 0.004997 0.999911
30.864489 4.924619 -1.633009 -0.002679 0.040925 0.999159
21.124365 -2.902571 -1.545230 0.002820 0.046822 0.998899
29.024204 -2.845901 -1.463810 -0.018970 0.112792 0.993437
18.963854 0.967923 -1.604935 0.000894 0.006210 0.999980
30.849651 -0.941685 -1.551048 -0.003831 0.034246 0.999406
30.841267 2.947867 -1.558100 -0.007429 0.030937 0.999494
19.172068 3.060602 -1.657012 -0.004712 0.032252 0.999469
28.898851 4.891157 -1.645910 -0.010960 0.041684 0.999071
21.092463 -1.339212 -1.586956 -0.004822 0.014927 0.999877
26.731497 -2.865270 -1.436821 0.080436 0.045984 0.995699
20.192442 0.497778 -1.584641 0.015039 -0.014241 0.999785
29.153605 -1.197513 -1.555317 -0.026476 0.034620 0.999050
29.379545 3.310937 -1.580220 -0.016524 0.030446 0.999400
20.744923 3.561630 -1.656047 -0.011979 0.027502 0.999550
27.149143 5.386261 -1.683117 -0.017207 0.015769 0.999728
24.631279 -1.838754 -1.162259 -0.064928 -0.121397 0.990478
29.675770 0.415186 -1.565735 -0.025144 -0.013497 0.999593
24.987782 5.762413 -1.710784 0.002771 0.060439 -0.998168
23.889008 2.563854 -0.442444 0.199769 0.382684 0.902023
